topology,case_id,seed,attack_type,inferred_attack_type,ground_truth_malicious,attack_type_correct
corridor,case-1010-veh_017-w0006,1010,benign,benign,0,1
corridor,case-1010-veh_018-w0001,1010,benign,benign,0,1
corridor,case-1010-veh_018-w0002,1010,benign,benign,0,1
corridor,case-1010-veh_018-w0003,1010,benign,benign,0,1
corridor,case-1010-veh_018-w0004,1010,benign,benign,0,1
corridor,case-1010-veh_018-w0005,1010,benign,benign,0,1
corridor,case-1010-veh_018-w0006,1010,benign,benign,0,1
corridor,case-1010-veh_019-w0001,1010,benign,benign,0,1
corridor,case-1010-veh_019-w0002,1010,benign,benign,0,1
corridor,case-1010-veh_019-w0003,1010,benign,benign,0,1
corridor,case-1010-veh_019-w0004,1010,benign,benign,0,1
corridor,case-1010-veh_019-w0005,1010,benign,benign,0,1
corridor,case-1010-veh_019-w0006,1010,benign,benign,0,1
corridor,case-1010-veh_020-w0001,1010,benign,benign,0,1
corridor,case-1010-veh_020-w0002,1010,benign,benign,0,1
corridor,case-1010-veh_020-w0003,1010,benign,benign,0,1
corridor,case-1010-veh_020-w0004,1010,benign,benign,0,1
corridor,case-1010-veh_020-w0005,1010,benign,position_offset,0,0
corridor,case-1010-veh_020-w0006,1010,benign,benign,0,1
corridor,case-1010-veh_021-w0001,1010,benign,benign,0,1
corridor,case-1010-veh_021-w0002,1010,benign,benign,0,1
corridor,case-1010-veh_021-w0003,1010,benign,benign,0,1
corridor,case-1010-veh_021-w0004,1010,benign,benign,0,1
corridor,case-1010-veh_021-w0005,1010,benign,benign,0,1
corridor,case-1010-veh_021-w0006,1010,benign,benign,0,1
corridor,case-1010-veh_022-w0001,1010,benign,benign,0,1
corridor,case-1010-veh_022-w0002,1010,benign,benign,0,1
corridor,case-1010-veh_022-w0003,1010,benign,benign,0,1
corridor,case-1010-veh_022-w0004,1010,benign,benign,0,1
corridor,case-1010-veh_022-w0005,1010,benign,benign,0,1
corridor,case-1010-veh_022-w0006,1010,benign,benign,0,1
corridor,case-1010-veh_023-w0001,1010,benign,benign,0,1
corridor,case-1010-veh_023-w0002,1010,benign,benign,0,1
corridor,case-1010-veh_023-w0003,1010,benign,benign,0,1
corridor,case-1010-veh_023-w0004,1010,benign,benign,0,1
corridor,case-1010-veh_023-w0005,1010,benign,benign,0,1
corridor,case-1010-veh_023-w0006,1010,benign,benign,0,1
intersection,case-1001-veh_000-w0000,1001,benign,position_offset,0,0
intersection,case-1001-veh_000-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_000-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_000-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_000-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_000-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_000-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_001-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_001-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_001-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_001-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_001-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_001-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_001-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_002-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_002-w0001,1001,position_offset,position_offset,1,1
intersection,case-1001-veh_002-w0002,1001,position_offset,position_offset,1,1
intersection,case-1001-veh_002-w0003,1001,position_offset,position_offset,1,1
intersection,case-1001-veh_002-w0004,1001,position_offset,position_offset,1,1
intersection,case-1001-veh_003-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_003-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_003-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_003-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_003-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_003-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_004-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_004-w0001,1001,speed_offset,speed_offset,1,1
intersection,case-1001-veh_004-w0002,1001,speed_offset,speed_offset,1,1
intersection,case-1001-veh_004-w0003,1001,speed_offset,speed_offset,1,1
intersection,case-1001-veh_004-w0004,1001,speed_offset,speed_offset,1,1
intersection,case-1001-veh_004-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_004-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_005-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_005-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_005-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_005-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_005-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_005-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_005-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_006-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_006-w0001,1001,replay,replay,1,1
intersection,case-1001-veh_006-w0002,1001,replay,replay,1,1
intersection,case-1001-veh_006-w0003,1001,replay,replay,1,1
intersection,case-1001-veh_006-w0004,1001,replay,replay,1,1
intersection,case-1001-veh_007-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_007-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_007-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_007-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_007-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_007-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_008-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_008-w0001,1001,benign,certificate_tamper,0,0
intersection,case-1001-veh_008-w0002,1001,certificate_tamper,certificate_tamper,1,1
intersection,case-1001-veh_008-w0003,1001,certificate_tamper,certificate_tamper,1,1
intersection,case-1001-veh_008-w0004,1001,certificate_tamper,certificate_tamper,1,1
intersection,case-1001-veh_008-w0005,1001,benign,certificate_tamper,0,0
intersection,case-1001-veh_008-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_009-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_009-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_009-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_009-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_009-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_009-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_009-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_010-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_010-w0001,1001,benign,flood,0,0
intersection,case-1001-veh_010-w0002,1001,flood,flood,1,1
intersection,case-1001-veh_010-w0003,1001,flood,flood,1,1
intersection,case-1001-veh_010-w0004,1001,flood,flood,1,1
intersection,case-1001-veh_011-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_011-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_011-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_011-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_011-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_011-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_012-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_012-w0001,1001,benign,false_denm,0,0
intersection,case-1001-veh_012-w0002,1001,false_denm,false_denm,1,1
intersection,case-1001-veh_012-w0003,1001,false_denm,false_denm,1,1
intersection,case-1001-veh_012-w0004,1001,false_denm,false_denm,1,1
intersection,case-1001-veh_012-w0005,1001,benign,false_denm,0,0
intersection,case-1001-veh_012-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_013-w0000,1001,benign,benign,0,1
intersection,case-1001-veh_013-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_013-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_013-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_013-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_013-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_013-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_014-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_014-w0002,1001,mixed,mixed,1,1
intersection,case-1001-veh_014-w0003,1001,mixed,mixed,1,1
intersection,case-1001-veh_014-w0004,1001,mixed,mixed,1,1
intersection,case-1001-veh_014-w0005,1001,mixed,mixed,1,1
intersection,case-1001-veh_015-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_015-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_015-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_015-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_015-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_016-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_016-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_016-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_016-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_016-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_016-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_017-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_017-w0002,1001,benign,position_offset,0,0
intersection,case-1001-veh_017-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_017-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_017-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_017-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_018-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_018-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_018-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_018-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_018-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_019-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_019-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_019-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_019-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_019-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_020-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_020-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_020-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_020-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_020-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_020-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_021-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_021-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_021-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_021-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_021-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_021-w0006,1001,benign,benign,0,1
intersection,case-1001-veh_022-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_022-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_022-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_022-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_022-w0005,1001,benign,benign,0,1
intersection,case-1001-veh_023-w0001,1001,benign,benign,0,1
intersection,case-1001-veh_023-w0002,1001,benign,benign,0,1
intersection,case-1001-veh_023-w0003,1001,benign,benign,0,1
intersection,case-1001-veh_023-w0004,1001,benign,benign,0,1
intersection,case-1001-veh_023-w0005,1001,benign,benign,0,1
intersection,case-1002-veh_000-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_000-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_000-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_000-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_000-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_000-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_000-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_001-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_001-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_001-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_001-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_001-w0004,1002,benign,position_offset,0,0
intersection,case-1002-veh_001-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_001-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_002-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_002-w0001,1002,position_offset,position_offset,1,1
intersection,case-1002-veh_002-w0002,1002,position_offset,position_offset,1,1
intersection,case-1002-veh_002-w0003,1002,position_offset,position_offset,1,1
intersection,case-1002-veh_002-w0004,1002,position_offset,position_offset,1,1
intersection,case-1002-veh_003-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_003-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_003-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_003-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_003-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_004-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_004-w0001,1002,speed_offset,speed_offset,1,1
intersection,case-1002-veh_004-w0002,1002,speed_offset,speed_offset,1,1
intersection,case-1002-veh_004-w0003,1002,speed_offset,speed_offset,1,1
intersection,case-1002-veh_004-w0004,1002,speed_offset,speed_offset,1,1
intersection,case-1002-veh_004-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_004-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_005-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_005-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_005-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_005-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_005-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_005-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_005-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_006-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_006-w0001,1002,replay,replay,1,1
intersection,case-1002-veh_006-w0002,1002,replay,replay,1,1
intersection,case-1002-veh_006-w0003,1002,replay,replay,1,1
intersection,case-1002-veh_006-w0004,1002,replay,replay,1,1
intersection,case-1002-veh_007-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_007-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_007-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_007-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_007-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_007-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_008-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_008-w0001,1002,benign,certificate_tamper,0,0
intersection,case-1002-veh_008-w0002,1002,certificate_tamper,certificate_tamper,1,1
intersection,case-1002-veh_008-w0003,1002,certificate_tamper,certificate_tamper,1,1
intersection,case-1002-veh_008-w0004,1002,certificate_tamper,certificate_tamper,1,1
intersection,case-1002-veh_008-w0005,1002,benign,certificate_tamper,0,0
intersection,case-1002-veh_008-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_009-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_009-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_009-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_009-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_009-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_009-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_009-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_010-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_010-w0001,1002,benign,flood,0,0
intersection,case-1002-veh_010-w0002,1002,flood,flood,1,1
intersection,case-1002-veh_010-w0003,1002,flood,mixed,1,0
intersection,case-1002-veh_010-w0004,1002,flood,flood,1,1
intersection,case-1002-veh_011-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_011-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_011-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_011-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_011-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_011-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_012-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_012-w0001,1002,benign,false_denm,0,0
intersection,case-1002-veh_012-w0002,1002,false_denm,false_denm,1,1
intersection,case-1002-veh_012-w0003,1002,false_denm,mixed,1,0
intersection,case-1002-veh_012-w0004,1002,false_denm,false_denm,1,1
intersection,case-1002-veh_012-w0005,1002,benign,false_denm,0,0
intersection,case-1002-veh_012-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_013-w0000,1002,benign,benign,0,1
intersection,case-1002-veh_013-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_013-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_013-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_013-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_013-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_013-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_014-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_014-w0002,1002,mixed,mixed,1,1
intersection,case-1002-veh_014-w0003,1002,mixed,mixed,1,1
intersection,case-1002-veh_014-w0004,1002,mixed,mixed,1,1
intersection,case-1002-veh_014-w0005,1002,mixed,mixed,1,1
intersection,case-1002-veh_015-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_015-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_015-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_015-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_015-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_016-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_016-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_016-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_016-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_016-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_016-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_017-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_017-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_017-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_017-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_017-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_017-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_018-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_018-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_018-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_018-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_018-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_019-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_019-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_019-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_019-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_019-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_020-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_020-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_020-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_020-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_020-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_020-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_021-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_021-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_021-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_021-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_021-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_021-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_022-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_022-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_022-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_022-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_022-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_022-w0006,1002,benign,benign,0,1
intersection,case-1002-veh_023-w0001,1002,benign,benign,0,1
intersection,case-1002-veh_023-w0002,1002,benign,benign,0,1
intersection,case-1002-veh_023-w0003,1002,benign,benign,0,1
intersection,case-1002-veh_023-w0004,1002,benign,benign,0,1
intersection,case-1002-veh_023-w0005,1002,benign,benign,0,1
intersection,case-1002-veh_023-w0006,1002,benign,benign,0,1
intersection,case-1003-veh_000-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_000-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_000-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_000-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_000-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_000-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_001-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_001-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_001-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_001-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_001-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_001-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_002-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_002-w0001,1003,position_offset,position_offset,1,1
intersection,case-1003-veh_002-w0002,1003,position_offset,position_offset,1,1
intersection,case-1003-veh_002-w0003,1003,position_offset,position_offset,1,1
intersection,case-1003-veh_002-w0004,1003,position_offset,position_offset,1,1
intersection,case-1003-veh_003-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_003-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_003-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_003-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_003-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_004-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_004-w0001,1003,speed_offset,speed_offset,1,1
intersection,case-1003-veh_004-w0002,1003,speed_offset,speed_offset,1,1
intersection,case-1003-veh_004-w0003,1003,speed_offset,speed_offset,1,1
intersection,case-1003-veh_004-w0004,1003,speed_offset,speed_offset,1,1
intersection,case-1003-veh_004-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_004-w0006,1003,benign,benign,0,1
intersection,case-1003-veh_005-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_005-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_005-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_005-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_005-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_005-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_005-w0006,1003,benign,benign,0,1
intersection,case-1003-veh_006-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_006-w0001,1003,replay,replay,1,1
intersection,case-1003-veh_006-w0002,1003,replay,replay,1,1
intersection,case-1003-veh_006-w0003,1003,replay,replay,1,1
intersection,case-1003-veh_006-w0004,1003,replay,replay,1,1
intersection,case-1003-veh_007-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_007-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_007-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_007-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_007-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_008-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_008-w0001,1003,benign,certificate_tamper,0,0
intersection,case-1003-veh_008-w0002,1003,certificate_tamper,certificate_tamper,1,1
intersection,case-1003-veh_008-w0003,1003,certificate_tamper,certificate_tamper,1,1
intersection,case-1003-veh_008-w0004,1003,certificate_tamper,certificate_tamper,1,1
intersection,case-1003-veh_008-w0005,1003,benign,certificate_tamper,0,0
intersection,case-1003-veh_008-w0006,1003,benign,benign,0,1
intersection,case-1003-veh_009-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_009-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_009-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_009-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_009-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_009-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_009-w0006,1003,benign,benign,0,1
intersection,case-1003-veh_010-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_010-w0001,1003,benign,flood,0,0
intersection,case-1003-veh_010-w0002,1003,flood,flood,1,1
intersection,case-1003-veh_010-w0003,1003,flood,flood,1,1
intersection,case-1003-veh_010-w0004,1003,flood,flood,1,1
intersection,case-1003-veh_010-w0005,1003,flood,flood,1,1
intersection,case-1003-veh_011-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_011-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_011-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_011-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_011-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_011-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_012-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_012-w0001,1003,benign,false_denm,0,0
intersection,case-1003-veh_012-w0002,1003,false_denm,false_denm,1,1
intersection,case-1003-veh_012-w0003,1003,false_denm,false_denm,1,1
intersection,case-1003-veh_012-w0004,1003,false_denm,false_denm,1,1
intersection,case-1003-veh_012-w0005,1003,benign,mixed,0,0
intersection,case-1003-veh_012-w0006,1003,benign,benign,0,1
intersection,case-1003-veh_013-w0000,1003,benign,benign,0,1
intersection,case-1003-veh_013-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_013-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_013-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_013-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_013-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_013-w0006,1003,benign,benign,0,1
intersection,case-1003-veh_014-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_014-w0002,1003,mixed,mixed,1,1
intersection,case-1003-veh_014-w0003,1003,mixed,mixed,1,1
intersection,case-1003-veh_014-w0004,1003,mixed,mixed,1,1
intersection,case-1003-veh_014-w0005,1003,mixed,mixed,1,1
intersection,case-1003-veh_015-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_015-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_015-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_015-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_015-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_016-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_016-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_016-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_016-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_016-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_016-w0006,1003,benign,benign,0,1
intersection,case-1003-veh_017-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_017-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_017-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_017-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_017-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_017-w0006,1003,benign,benign,0,1
intersection,case-1003-veh_018-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_018-w0002,1003,benign,benign,0,1
intersection,case-1003-veh_018-w0003,1003,benign,benign,0,1
intersection,case-1003-veh_018-w0004,1003,benign,benign,0,1
intersection,case-1003-veh_018-w0005,1003,benign,benign,0,1
intersection,case-1003-veh_019-w0001,1003,benign,benign,0,1
intersection,case-1003-veh_019-w0002,1003,benign,benign,0,1
