topology,vehicle_count,seed,architecture,backhaul_extra_latency_ms,case_id,vehicle_id,attack_type,ground_truth_malicious,predicted_revoked,committed,new_state,reason,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,metadata_json
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_054-w0003,veh_054,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,52.0,,,,-0.9269564717486878,"{""arrived_attestations"": 8, ""attempted_attestations"": 8, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_055-w0003,veh_055,position_offset,0,0,0,trusted,insufficient_independent_evidence_diversity,45.0,,,,-0.956859897423981,"{""arrived_attestations"": 36, ""attempted_attestations"": 36, ""correlated_suppressed"": 21, ""evidence_coordinator"": ""rsu-4"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_058-w0003,veh_058,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,45.0,,,,-0.9566825011559191,"{""arrived_attestations"": 19, ""attempted_attestations"": 19, ""correlated_suppressed"": 4, ""evidence_coordinator"": ""rsu-3"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_059-w0003,veh_059,mixed,0,0,0,quarantined,insufficient_independent_evidence_diversity,45.0,,,,0.912962895386318,"{""arrived_attestations"": 56, ""attempted_attestations"": 56, ""correlated_suppressed"": 41, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 5, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_063-w0003,veh_063,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,54.0,,,,-0.906141899696309,"{""arrived_attestations"": 6, ""attempted_attestations"": 6, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_065-w0003,veh_065,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,57.0,,,,-0.8310321354013177,"{""arrived_attestations"": 3, ""attempted_attestations"": 3, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_067-w0003,veh_067,replay,0,1,1,revoked,committed,45.0,59.071555277593205,59.13742172014922,59.153031948578366,-0.2523180232421322,"{""correlated_suppressed"": 28, ""evidence_bundle_bytes"": 28544, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""fault_activated"": false, ""independent_roots"": 4, ""semantic_proposal_valid"": true, ""validator_checks_passed"": 4, ""validator_checks_total"": 4, ""validator_requalification"": true}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_070-w0003,veh_070,certificate_tamper,1,0,0,trusted,insufficient_independent_evidence_diversity,59.0,,,,-0.6235514949219141,"{""arrived_attestations"": 1, ""attempted_attestations"": 1, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_071-w0003,veh_071,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,45.0,,,,-0.9566909190125156,"{""arrived_attestations"": 44, ""attempted_attestations"": 44, ""correlated_suppressed"": 29, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_074-w0003,veh_074,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,45.0,,,,-0.9565543926861493,"{""arrived_attestations"": 23, ""attempted_attestations"": 23, ""correlated_suppressed"": 8, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_075-w0003,veh_075,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,45.0,,,,-0.9566714281677845,"{""arrived_attestations"": 27, ""attempted_attestations"": 27, ""correlated_suppressed"": 12, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_001-w0004,veh_001,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.8900888434594477,"{""arrived_attestations"": 5, ""attempted_attestations"": 5, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_003-w0004,veh_003,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,,,-0.8905879022244358,"{""arrived_attestations"": 5, ""attempted_attestations"": 5, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_006-w0004,veh_006,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,,,-0.9269564717486878,"{""arrived_attestations"": 8, ""attempted_attestations"": 8, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_007-w0004,veh_007,position_offset,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9272949929042673,"{""arrived_attestations"": 8, ""attempted_attestations"": 8, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_011-w0004,veh_011,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.956868562039529,"{""arrived_attestations"": 28, ""attempted_attestations"": 28, ""correlated_suppressed"": 13, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_015-w0004,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9568559308165469,"{""arrived_attestations"": 57, ""attempted_attestations"": 57, ""correlated_suppressed"": 42, ""evidence_coordinator"": ""rsu-3"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_017-w0004,veh_017,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9397913584614876,"{""arrived_attestations"": 10, ""attempted_attestations"": 10, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_019-w0004,veh_019,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9400701412355779,"{""arrived_attestations"": 10, ""attempted_attestations"": 10, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_022-w0004,veh_022,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9483978609633217,"{""arrived_attestations"": 12, ""attempted_attestations"": 12, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_023-w0004,veh_023,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,,,-0.9447477961790629,"{""arrived_attestations"": 11, ""attempted_attestations"": 11, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_026-w0004,veh_026,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_027-w0004,veh_027,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9568605068673225,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_031-w0004,veh_031,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9568446574031882,"{""arrived_attestations"": 52, ""attempted_attestations"": 52, ""correlated_suppressed"": 37, ""evidence_coordinator"": ""rsu-3"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_033-w0004,veh_033,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_035-w0004,veh_035,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9518915719770205,"{""arrived_attestations"": 13, ""attempted_attestations"": 13, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_038-w0004,veh_038,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_039-w0004,veh_039,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.956868562039529,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_042-w0004,veh_042,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_043-w0004,veh_043,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9568505178298666,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_047-w0004,veh_047,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9567800865992722,"{""arrived_attestations"": 31, ""attempted_attestations"": 31, ""correlated_suppressed"": 16, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_049-w0004,veh_049,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_051-w0004,veh_051,position_offset,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9568504151066975,"{""arrived_attestations"": 17, ""attempted_attestations"": 17, ""correlated_suppressed"": 2, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_054-w0004,veh_054,position_offset,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_055-w0004,veh_055,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9568502793914917,"{""arrived_attestations"": 20, ""attempted_attestations"": 20, ""correlated_suppressed"": 5, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_058-w0004,veh_058,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_059-w0004,veh_059,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9568398756663374,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_063-w0004,veh_063,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.956678410397295,"{""arrived_attestations"": 17, ""attempted_attestations"": 17, ""correlated_suppressed"": 2, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_065-w0004,veh_065,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_067-w0004,veh_067,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,60.0,,,,-0.9568405695104385,"{""arrived_attestations"": 22, ""attempted_attestations"": 22, ""correlated_suppressed"": 7, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_070-w0004,veh_070,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_071-w0004,veh_071,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9568389917010022,"{""arrived_attestations"": 25, ""attempted_attestations"": 25, ""correlated_suppressed"": 10, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_074-w0004,veh_074,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_075-w0004,veh_075,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,60.0,,,,-0.9568255651972521,"{""arrived_attestations"": 30, ""attempted_attestations"": 30, ""correlated_suppressed"": 15, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_079-w0004,veh_079,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,61.0,,,,-0.9544141819666969,"{""arrived_attestations"": 14, ""attempted_attestations"": 14, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_011-w0005,veh_011,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9518915719770205,"{""arrived_attestations"": 13, ""attempted_attestations"": 13, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_015-w0005,veh_015,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.956856024105432,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_026-w0005,veh_026,benign,0,0,0,revoked,insufficient_independent_evidence_diversity,75.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_027-w0005,veh_027,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.956868562039529,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_031-w0005,veh_031,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9568450595142469,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_033-w0005,veh_033,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.8310321354013177,"{""arrived_attestations"": 3, ""attempted_attestations"": 3, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_038-w0005,veh_038,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.8900888434594477,"{""arrived_attestations"": 5, ""attempted_attestations"": 5, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_042-w0005,veh_042,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9566732816703704,"{""arrived_attestations"": 15, ""attempted_attestations"": 15, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_043-w0005,veh_043,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.956868562039529,"{""arrived_attestations"": 17, ""attempted_attestations"": 17, ""correlated_suppressed"": 2, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_047-w0005,veh_047,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9568618429956796,"{""arrived_attestations"": 60, ""attempted_attestations"": 60, ""correlated_suppressed"": 45, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_049-w0005,veh_049,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.9340626176363221,"{""arrived_attestations"": 9, ""attempted_attestations"": 9, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-2"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
urban_roundabout,80,1001,distributed_density_honest,,case-urban_roundabout-1001-veh_051-w0005,veh_051,benign,0,0,0,trusted,insufficient_independent_evidence_diversity,75.0,,,,-0.7682097334944414,"{""arrived_attestations"": 2, ""attempted_attestations"": 2, ""correlated_suppressed"": 0, ""evidence_coordinator"": ""rsu-1"", ""evidence_source_guard_checks"": 0, ""evidence_source_guard_enabled"": false, ""evidence_source_guard_stable"": true, ""independent_roots"": 0, ""validator_requalification"": false}"
