topology,case_id,vehicle_id,architecture,previous_state,new_state,detected_at,qualified_at,finalized_at,ledger_available_at,decision_margin,committed,reason,metadata,attack_type,ground_truth_malicious,predicted_revoked,article_native_reference_qualified,inferred_attack_type,seed
intersection,case-1002-veh_005-w0000,veh_005,ahmed_inspired_witness_vpuft,trusted,suspected,6.0,,,,0.0910245145633912,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': True, 'witness_attestations': 15, 'attempted_witness_attestations': 15, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 3, 'independent_witness_roots': 15, 'member_commitments': ['842407b26a5a095e1b2fd5e4', '30327aaf6384f0ced8185a96', 'ce557626606926bc28f9c9b8'], 'bundle_digest': '8dc4af5b2b4dd16cd86405e57c4e83df83e552f0a709b82e2d5ee60b82ccca3a', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_006-w0000,veh_006,ahmed_inspired_witness_vpuft,trusted,trusted,7.0,,,,-0.945096192363814,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 12, 'attempted_witness_attestations': 12, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 12, 'member_commitments': ['d623dae06ff2239009eaac10', 'ea3adab585e2516c6c15996c'], 'bundle_digest': 'f37ffe3e6c820596f038e1d30c12fc7fbc458d3572a5930e2a8b497a9b6d6f0b', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_007-w0000,veh_007,ahmed_inspired_witness_vpuft,trusted,trusted,8.0,,,,-0.9328073313684228,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 10, 'attempted_witness_attestations': 10, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 10, 'member_commitments': ['8fb5906428a5eba92547a0a0', '370414637833e496a2cf9ef4'], 'bundle_digest': '2cd8eec44625cdbb3ea2cbcdf26bfa87133fb7873101c0d55d8b91c0721e2ab5', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_008-w0000,veh_008,ahmed_inspired_witness_vpuft,trusted,trusted,9.0,,,,-0.9569915887019586,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 14, 'attempted_witness_attestations': 14, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 3, 'independent_witness_roots': 14, 'member_commitments': ['fad58034beef215267b61e18', '23394c4e3abb5d490dab04af', 'c010bd5869aac03d0b7ff2af'], 'bundle_digest': '10abac3e6f0a057298890f285cec3112a8235bdccb1d7985ed8fdfa0965daced', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_009-w0000,veh_009,ahmed_inspired_witness_vpuft,trusted,revoked,10.0,14.031270393709608,14.071114916684667,14.080878267426748,0.7429192625289553,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 11, 'attempted_witness_attestations': 11, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 3, 'independent_witness_roots': 11, 'member_commitments': ['842407b26a5a095e1b2fd5e4', '97aaace9eb40c7961d436830', 'ce557626606926bc28f9c9b8'], 'bundle_digest': '5d9dfc89a1451bdce007651c01ee129876eef2c520044eab35db9a4c1e4b385c', 'literal_threshold_ring_signature': False}}",benign,0,1,1,benign,1002
intersection,case-1002-veh_010-w0000,veh_010,ahmed_inspired_witness_vpuft,trusted,trusted,11.0,,,,-0.920757539948528,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 8, 'attempted_witness_attestations': 8, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 8, 'member_commitments': ['d623dae06ff2239009eaac10', 'bc0d8270e0f832b6cbc23c7b'], 'bundle_digest': '444388769138088d2c6b5a9dd8d2d612372fb3656cde0e31cc6be685e4293960', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_011-w0000,veh_011,ahmed_inspired_witness_vpuft,trusted,trusted,12.0,,,,-0.8974661987318012,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 6, 'attempted_witness_attestations': 6, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 6, 'member_commitments': ['8fb5906428a5eba92547a0a0', '88941e444a659cda189b026d'], 'bundle_digest': '1fc231399aee6ab52e13ddae1957fc7ffd8078799273238287ffc56d837e03c3', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_012-w0000,veh_012,ahmed_inspired_witness_vpuft,trusted,trusted,13.0,,,,-0.8620831753493127,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 4, 'attempted_witness_attestations': 4, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 4, 'member_commitments': ['23394c4e3abb5d490dab04af', '19a96761bf8e98b31fdae742'], 'bundle_digest': '30141c44600cd32059a604a95d1ebee9a9b88247f3e784e821da563623021a93', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_013-w0000,veh_013,ahmed_inspired_witness_vpuft,trusted,suspected,14.0,,,,-0.0845570158968407,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 2, 'attempted_witness_attestations': 2, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 2, 'member_commitments': ['97aaace9eb40c7961d436830', '30327aaf6384f0ced8185a96'], 'bundle_digest': '852cc7e06c4e7118265ef5b6a4ab4eb19ccc82d6f7d1421b777b1990c71427b5', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_000-w0001,veh_000,ahmed_inspired_witness_vpuft,trusted,suspected,15.0,,,,-0.8601705926267783,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': True, 'witness_attestations': 43, 'attempted_witness_attestations': 43, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 6, 'independent_witness_roots': 43, 'member_commitments': ['842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '23394c4e3abb5d490dab04af', 'bc0d8270e0f832b6cbc23c7b', '19a96761bf8e98b31fdae742'], 'bundle_digest': '58c4e331f4e2bd282bb0bff5c1cbae0b21a5be5fa12b95e966222aa11ccf580c', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_001-w0001,veh_001,ahmed_inspired_witness_vpuft,suspected,suspected,15.0,,,,-0.3407646333911929,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': True, 'witness_attestations': 41, 'attempted_witness_attestations': 41, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 6, 'independent_witness_roots': 41, 'member_commitments': ['fad58034beef215267b61e18', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', '30327aaf6384f0ced8185a96'], 'bundle_digest': '4825e67bc8ed3d1c8f5131cae454b94adb31928a65c10d3671a9454db3e9c371', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_002-w0001,veh_002,ahmed_inspired_witness_vpuft,trusted,revoked,15.0,29.028202475610215,29.06415106984354,29.07533545542593,0.6148452943077465,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 42, 'attempted_witness_attestations': 42, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 6, 'independent_witness_roots': 42, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '97aaace9eb40c7961d436830', 'bc0d8270e0f832b6cbc23c7b', 'ea3adab585e2516c6c15996c'], 'bundle_digest': 'd6710f2f2c6ed96304a741f40f1b81eb76f8b5eeca5735576fe3c27e717897f4', 'literal_threshold_ring_signature': False}}",position_offset,1,1,1,position_offset,1002
intersection,case-1002-veh_003-w0001,veh_003,ahmed_inspired_witness_vpuft,trusted,suspected,15.0,,,,-0.9105049744608108,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': True, 'witness_attestations': 50, 'attempted_witness_attestations': 50, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 6, 'independent_witness_roots': 50, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', '23394c4e3abb5d490dab04af', '88941e444a659cda189b026d', '370414637833e496a2cf9ef4', '3976d7fcba8ff2790724ad06'], 'bundle_digest': '5ea60ed1e0f638c4b3ba792022b9b58e193bc02ce0cdbe3747357fa02f234d40', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_004-w0001,veh_004,ahmed_inspired_witness_vpuft,trusted,revoked,15.0,29.038152234887,29.10615865081833,29.113673247656216,0.567610130281117,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 48, 'attempted_witness_attestations': 48, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 5, 'independent_witness_roots': 48, 'member_commitments': ['fad58034beef215267b61e18', 'd623dae06ff2239009eaac10', '8fb5906428a5eba92547a0a0', '19a96761bf8e98b31fdae742', 'c010bd5869aac03d0b7ff2af'], 'bundle_digest': '63114b20805fde05558e38d261b7f9b9b95fbd86b796622cbb1a8d1d2117ab94', 'literal_threshold_ring_signature': False}}",speed_offset,1,1,1,speed_offset,1002
intersection,case-1002-veh_005-w0001,veh_005,ahmed_inspired_witness_vpuft,suspected,suspected,15.0,,,,-0.5064672060140429,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': True, 'witness_attestations': 54, 'attempted_witness_attestations': 54, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 5, 'independent_witness_roots': 54, 'member_commitments': ['842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', '30327aaf6384f0ced8185a96', 'ce557626606926bc28f9c9b8', '2b4e5aa3e9ca80dfba43575a'], 'bundle_digest': 'a89fa70da296f278b4dd5d7d44cdfc46a09065c5797249df33628a74b3dee426', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_006-w0001,veh_006,ahmed_inspired_witness_vpuft,trusted,revoked,15.0,29.127048744632795,29.16529479036781,29.17768142189791,-0.2671705860096318,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 49, 'attempted_witness_attestations': 49, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 24, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 5, 'independent_witness_roots': 25, 'member_commitments': ['fad58034beef215267b61e18', '842407b26a5a095e1b2fd5e4', 'd623dae06ff2239009eaac10', 'ea3adab585e2516c6c15996c', '8a3747452259811b173192fb'], 'bundle_digest': '19943cabafa715f8db07ad48d4396cbe62309be457ed1a22ee94b227f64e8e19', 'literal_threshold_ring_signature': False}}",replay,1,1,1,replay,1002
intersection,case-1002-veh_007-w0001,veh_007,ahmed_inspired_witness_vpuft,trusted,trusted,15.0,,,,-0.9861896112381024,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 54, 'attempted_witness_attestations': 54, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 54, 'member_commitments': ['8fb5906428a5eba92547a0a0', '370414637833e496a2cf9ef4', '3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f'], 'bundle_digest': '0af77ccf33d6d2047edd385db15923fe21ea0b1c5ab6af720c4b7e3f85ecaba4', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_008-w0001,veh_008,ahmed_inspired_witness_vpuft,trusted,revoked,15.0,29.03975686590661,29.205699412564694,29.21741763993956,0.0430700781109282,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 58, 'attempted_witness_attestations': 58, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 58, 'member_commitments': ['fad58034beef215267b61e18', '23394c4e3abb5d490dab04af', 'c010bd5869aac03d0b7ff2af', 'd8e3c7313b88178f7928b6d8'], 'bundle_digest': '959cc5468dea4534dc4fe59d3353a8cbec4b84f1b99bcc29d433f6162bcaab4a', 'literal_threshold_ring_signature': False}}",benign,0,1,1,certificate_tamper,1002
intersection,case-1002-veh_009-w0001,veh_009,ahmed_inspired_witness_vpuft,revoked,revoked,15.0,,,,-0.0231905277193522,False,insufficient_weighted_margin,"{'article_native_reference_qualified': True, 'witness_attestations': 57, 'attempted_witness_attestations': 57, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 57, 'member_commitments': ['842407b26a5a095e1b2fd5e4', '97aaace9eb40c7961d436830', 'ce557626606926bc28f9c9b8', '2b4e5aa3e9ca80dfba43575a'], 'bundle_digest': 'f5302e9d3137c534f42bd8c4def32cda110ecd7bf4818c6ccfae1951d97d48ff', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_010-w0001,veh_010,ahmed_inspired_witness_vpuft,trusted,suspected,15.0,,,,-0.9165618391407108,False,insufficient_weighted_margin,"{'article_native_reference_qualified': True, 'witness_attestations': 120, 'attempted_witness_attestations': 120, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 64, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 56, 'member_commitments': ['d623dae06ff2239009eaac10', 'bc0d8270e0f832b6cbc23c7b', '8a3747452259811b173192fb', '696f37a66e58a89fb1a7a963'], 'bundle_digest': '3f5cd6522f2320a5d64d591054479823210840dfee98f613403fa0ac009c56ab', 'literal_threshold_ring_signature': False}}",benign,0,0,1,flood,1002
intersection,case-1002-veh_011-w0001,veh_011,ahmed_inspired_witness_vpuft,trusted,trusted,15.0,,,,-0.9864199568110116,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 54, 'attempted_witness_attestations': 54, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 54, 'member_commitments': ['8fb5906428a5eba92547a0a0', '88941e444a659cda189b026d', '3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f'], 'bundle_digest': '7013d21e82b4a39eb142366aa9d2952aa9068c8538bed35fc4be6bb7b087b138', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_012-w0001,veh_012,ahmed_inspired_witness_vpuft,trusted,revoked,15.0,29.05765645789821,29.26224482273252,29.274770471607937,0.8628378308925583,True,committed,"{'article_native_reference_qualified': True, 'view': 0, 'view_changes': 0, 'prepare_votes': 4, 'commit_votes': 4, 'witness_attestations': 52, 'attempted_witness_attestations': 52, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 52, 'member_commitments': ['23394c4e3abb5d490dab04af', '19a96761bf8e98b31fdae742', 'd8e3c7313b88178f7928b6d8', '747f29c8a26009b95499f507'], 'bundle_digest': 'faf5313e33ef2c7faf47b679c9f01e6dd3c17e23d33a6bb45272dd3898fa14f8', 'literal_threshold_ring_signature': False}}",benign,0,1,1,false_denm,1002
intersection,case-1002-veh_013-w0001,veh_013,ahmed_inspired_witness_vpuft,suspected,suspected,15.0,,,,-0.4675062855094839,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': True, 'witness_attestations': 50, 'attempted_witness_attestations': 50, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 50, 'member_commitments': ['97aaace9eb40c7961d436830', '30327aaf6384f0ced8185a96', '2b4e5aa3e9ca80dfba43575a', 'e803fffd7e20bb05201d2893'], 'bundle_digest': 'fe226b0fd8949a3f5dc58bd6000db92c4c1934de33f9210a0f553e22d44a4337', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_014-w0001,veh_014,ahmed_inspired_witness_vpuft,trusted,trusted,15.0,,,,-0.9849924058145484,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 48, 'attempted_witness_attestations': 48, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 48, 'member_commitments': ['bc0d8270e0f832b6cbc23c7b', 'ea3adab585e2516c6c15996c', '696f37a66e58a89fb1a7a963', '16681a13f937c8bb5bc1f447'], 'bundle_digest': '039d38389e2c26467da9fc32b934e1e206e9c6b9e094c6b8a4a81f5f4889fe9e', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_015-w0001,veh_015,ahmed_inspired_witness_vpuft,trusted,trusted,16.0,,,,-0.9874510600031452,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 58, 'attempted_witness_attestations': 58, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 5, 'independent_witness_roots': 58, 'member_commitments': ['8fb5906428a5eba92547a0a0', '88941e444a659cda189b026d', '370414637833e496a2cf9ef4', '9b88e4d77a912557a198d11f', '24a044961da8a8539de0f538'], 'bundle_digest': 'c3ecb1e828acce5974648e5d6c1113c3f4e53f0dea398c1d2b1d465c34599203', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_016-w0001,veh_016,ahmed_inspired_witness_vpuft,trusted,trusted,17.0,,,,-0.980820748530461,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 35, 'attempted_witness_attestations': 35, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 3, 'independent_witness_roots': 35, 'member_commitments': ['19a96761bf8e98b31fdae742', 'c010bd5869aac03d0b7ff2af', '747f29c8a26009b95499f507'], 'bundle_digest': '4c2e05451047ef884e05b00dbddabddfcc10045eae2b7b6728d7fd84b82bf2b4', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_017-w0001,veh_017,ahmed_inspired_witness_vpuft,trusted,suspected,18.0,,,,-0.6271033366639915,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': True, 'witness_attestations': 40, 'attempted_witness_attestations': 40, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 40, 'member_commitments': ['97aaace9eb40c7961d436830', '30327aaf6384f0ced8185a96', 'ce557626606926bc28f9c9b8', 'e803fffd7e20bb05201d2893'], 'bundle_digest': 'afb0ee75f92ccb72148f0d8f95c80b5449c8df4b07575e9730d8755662998aab', 'literal_threshold_ring_signature': False}}",benign,0,0,1,benign,1002
intersection,case-1002-veh_018-w0001,veh_018,ahmed_inspired_witness_vpuft,trusted,trusted,19.0,,,,-0.976623108795714,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 29, 'attempted_witness_attestations': 29, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 3, 'independent_witness_roots': 29, 'member_commitments': ['ea3adab585e2516c6c15996c', '8a3747452259811b173192fb', '16681a13f937c8bb5bc1f447'], 'bundle_digest': '692f067bbc2948bd27f44b4c46a19f0a452ce09f80e5be31edcadf800610c01e', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_019-w0001,veh_019,ahmed_inspired_witness_vpuft,trusted,trusted,20.0,,,,-0.9806366508410872,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 36, 'attempted_witness_attestations': 36, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 4, 'independent_witness_roots': 36, 'member_commitments': ['88941e444a659cda189b026d', '370414637833e496a2cf9ef4', '3976d7fcba8ff2790724ad06', '24a044961da8a8539de0f538'], 'bundle_digest': 'd3dacfe90a659f0124bbf7634c52ab831a9220fedd62a1fab825cc66ccba5f07', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_020-w0001,veh_020,ahmed_inspired_witness_vpuft,trusted,trusted,21.0,,,,-0.9646131795272276,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 18, 'attempted_witness_attestations': 18, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 18, 'member_commitments': ['c010bd5869aac03d0b7ff2af', 'd8e3c7313b88178f7928b6d8'], 'bundle_digest': 'eb10e69932c89e38b0f893da9ee1e8acfef7d6ac5c0066f7a1f4d611b2ab47cd', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_021-w0001,veh_021,ahmed_inspired_witness_vpuft,trusted,trusted,22.0,,,,-0.9589420321712896,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 16, 'attempted_witness_attestations': 16, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 16, 'member_commitments': ['ce557626606926bc28f9c9b8', '2b4e5aa3e9ca80dfba43575a'], 'bundle_digest': '2d1f6f7678e8ecf210bda416b0d9fb2c840f47f280574e8e88503a6bb9c8cb35', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_022-w0001,veh_022,ahmed_inspired_witness_vpuft,trusted,trusted,23.0,,,,-0.9565268092654924,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 14, 'attempted_witness_attestations': 14, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 14, 'member_commitments': ['8a3747452259811b173192fb', '696f37a66e58a89fb1a7a963'], 'bundle_digest': 'b3ddfdf87f1ddcb46f49373adc09c41fd5462286ea77eb5ab324798ae981a748', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
intersection,case-1002-veh_023-w0001,veh_023,ahmed_inspired_witness_vpuft,trusted,trusted,24.0,,,,-0.9460027650002238,False,insufficient_independent_evidence_diversity,"{'article_native_reference_qualified': False, 'witness_attestations': 12, 'attempted_witness_attestations': 12, 'dropped_witness_attestations': 0, 'evidence_coordinator': 'rsu-1', 'correlated_suppressed': 0, 'threshold_certificate': {'type': 'pseudonymized_threshold_witness_bundle', 'threshold': 2, 'unique_witnesses': 2, 'independent_witness_roots': 12, 'member_commitments': ['3976d7fcba8ff2790724ad06', '9b88e4d77a912557a198d11f'], 'bundle_digest': 'e5eb5e8b339069fe2b9aeb1d51f8be50799d8a98928cbce9b22e39eda6147239', 'literal_threshold_ring_signature': False}}",benign,0,0,0,benign,1002
